GLEAGUE ID,NBA ID,Player,From,To,Pos,Ht,Wt,Birth Date,Active
2974,NA,Chris Tang,2016,2016,G,6-3,190,"January 10, 1996",No
2975,NA,Chris Udofia,2016,2016,F,6-6,200,"July 18, 1992",No
2976,NA,Chris Walker,2016,2024,F,6-9,200,"December 22, 1994",Yes
2977,5370,Christian Wood,2016,2019,F,6-10,216,"September 27, 1995",No
2978,5300,Cliff Alexander,2016,2018,F,6-9,245,"November 16, 1995",No
2979,NA,Cliff Hammonds,2016,2016,G,6-2,200,"December 18, 1985",No
2980,NA,Corey Walden,2016,2016,G,6-2,195,"August 5, 1992",No
2981,NA,Coron Williams,2016,2018,G,6-1,170,"November 23, 1989",No
2982,5309,Coty Clarke,2016,2016,F,6-7,235,"July 4, 1992",No
2983,5316,Cristiano Felicio,2016,2020,F-C,6-10,275,"July 7, 1992",No
2984,NA,D.J. Shumpert,2016,2017,F,6-7,220,"June 8, 1990",No
2985,NA,Da'Shonte Riley,2016,2017,C,7-0,240,"January 30, 1991",No
2986,5515,Dakari Johnson,2016,2018,C,7-0,255,"September 22, 1995",No
2987,NA,Dallin Bachynski,2016,2016,NA,7-0,255,"June 21, 1991",No
2988,NA,Darion Atkins,2016,2016,F,6-8,234,"September 17, 1992",No
2989,5321,Darrun Hilliard,2016,2018,F,6-6,220,"April 13, 1993",No
2990,NA,David Laury,2016,2017,F,6-9,245,"April 9, 1990",No
2991,NA,DeAndre Daniels,2016,2019,F,6-9,195,"April 15, 1992",No
2992,5371,Delon Wright,2016,2017,G,6-5,190,"April 26, 1992",No
2993,NA,Deng Deng,2016,2017,NA,NA,NA,"January 5, 1992",No
2994,NA,Denzel Livington,2016,2016,G,6-4,173,"April 18, 1993",No
2995,NA,Deonte Burton,2016,2020,G,6-1,193,"July 26, 1991",No
2996,NA,Derek Cooke Jr.,2016,2019,F,6-9,220,"August 23, 1991",No
2997,NA,Derrick Nix,2016,2016,NA,6-8,270,"December 11, 1990",No
2998,NA,Deshaun Thomas,2016,2016,F,6-7,220,"August 29, 1991",No
2999,NA,Dez Wells,2016,2019,G,6-5,215,"April 15, 1992",No
3000,5314,Duje Dukan,2016,2019,F,6-10,220,"December 4, 1991",No
3001,NA,Dwayne Polee Jr.,2016,2017,F,6-7,205,"January 30, 1992",No
3002,NA,Ella Ellis,2016,2016,G,6-7,193,"January 13, 1991",No
3003,NA,Eric Atkins,2016,2016,NA,NA,NA,"December 14, 1991",No
3004,5284,Glenn Robinson III,2016,2024,G-F,6-7,222,"January 8, 1994",Yes
3005,NA,Henry Domercant,2016,2016,NA,NA,NA,"December 30, 1980",No
3006,NA,Ismael Romero,2016,2017,F,6-8,220,"June 23, 1991",No
3007,5347,J.J. O'Brien,2016,2018,F,6-7,215,"April 8, 1992",No
3008,NA,J.P. Tokoto,2016,2017,F,6-6,200,"September 15, 1993",No
3009,NA,Jalil Abdul-Bassit,2016,2016,NA,NA,NA,"December 29, 1992",No
3010,NA,Jamal Branch,2016,2017,G,6-3,170,"September 30, 1992",No
3011,NA,James Carlton,2016,2016,F,6-8,220,"October 19, 1992",No
3012,5240,James Ennis,2016,2016,F,6-7,210,"July 1, 1990",No
3013,NA,James Siakam,2016,2016,NA,6-6,215,"May 23, 1992",No
3014,4404,Jannero Pargo,2016,2017,G,6-1,175,"October 22, 1979",No
3015,5336,Jarell Martin,2016,2020,F,6-10,239,"May 24, 1994",No
3016,NA,Jarred Shaw,2016,2016,C,6-10,235,"September 28, 1990",No
3017,NA,Jarvis Summers,2016,2018,G,6-3,195,"March 16, 1993",No
3018,NA,Javier Carter,2016,2016,F,6-8,225,"May 20, 1991",No
3019,NA,Jean Nguidjol,2016,2016,NA,NA,NA,"November 19, 1994",No
3020,NA,JerShon Cobb,2016,2016,G,6-5,205,"November 30, 1991",No
3021,NA,Jeremy Williams,2016,2017,F,6-7,200,"November 7, 1987",No
3022,4996,Jimmer Fredette,2016,2016,G,6-2,195,"February 25, 1989",No
3023,5372,Joe Young,2016,2022,G,6-2,180,"June 27, 1992",No
3024,5506,John Holland,2016,2019,G,6-5,205,"November 6, 1988",No
3025,NA,Jon Horford,2016,2019,F,6-10,245,"October 16, 1991",No
3026,NA,Jordan Downing,2016,2018,G,6-5,205,"January 20, 1992",No
3027,5341,Jordan Mickey,2016,2017,F,6-8,238,"July 9, 1994",No
3028,NA,Jordan Morgan,2016,2016,NA,NA,NA,"September 15, 1991",No
3029,NA,Jordan Railey,2016,2017,C,7-0,245,"April 1, 1992",No
3030,5665,Jordan Sibert,2016,2022,G,6-4,187,"August 1, 1992",No
3031,NA,Jordon Crawford,2016,2018,G,5-6,150,"July 17, 1990",No
3032,4507,Josh Childress,2016,2016,G-F,6-8,210,"June 20, 1983",No
3033,5357,Josh Richardson,2016,2016,G,6-6,200,"September 15, 1993",No
3034,NA,Joshua Smith,2016,2017,C,6-10,350,"May 14, 1992",No
3035,5679,Julian Washburn,2016,2024,F,6-8,210,"December 18, 1991",Yes
3036,5301,Justin Anderson,2016,2023,G,6-6,228,"November 19, 1993",No
3037,NA,Justin Martin,2016,2016,NA,NA,NA,"July 2, 1990",No
3038,NA,Justin Reynolds,2016,2016,F,6-8,240,"December 12, 1988",No
3039,NA,Juvonte Reddic,2016,2016,F,6-9,250,"May 23, 1992",No
3040,5266,KJ McDaniels,2016,2021,G-F,6-6,205,"February 9, 1993",No
3041,NA,Kameron Woods,2016,2017,F,6-9,200,"April 22, 1993",No
3042,NA,Karl Cochran,2016,2016,G,6-1,175,"September 7, 1992",No
3043,NA,Karrington Ward,2016,2019,F,6-5,189,"March 14, 1993",No
3044,NA,Keanau Post,2016,2016,F,6-11,270,"September 4, 1992",No
3045,6003,Keifer Sykes,2016,2023,G,5-11,167,"December 30, 1993",No
3046,4435,Keith Bogans,2016,2016,G-F,6-5,215,"May 12, 1980",No
3047,NA,Kenneth Smith,2016,2019,G,6-3,180,"January 28, 1993",No
3048,NA,Kevin Capers,2016,2017,G,6-2,170,"May 2, 1993",No
3049,NA,Kevin Young,2016,2020,F,6-8,188,"June 24, 1990",No
3050,5333,Kevon Looney,2016,2017,F-C,6-9,222,"February 6, 1996",No
3051,NA,Kyle Casey,2016,2019,F,6-8,229,"November 27, 1989",No
3052,NA,Lazeric Jones,2016,2023,G,6-1,185,"August 11, 1990",No
3053,NA,Leon Sutton,2016,2016,G,6-2,175,"August 27, 1988",No
3054,NA,Levi Randolph,2016,2021,G,6-5,208,"October 3, 1992",No
3055,5342,Luis Montero,2016,2018,G,6-7,190,"April 6, 1993",No
3056,NA,Luke Martinez,2016,2024,NA,NA,NA,"August 24, 1990",Yes
3057,5534,Malcolm Miller,2016,2021,F,6-7,205,"March 6, 1993",No
3058,NA,Marcus Thornton,2016,2018,G,6-4,190,"February 9, 1993",No
3059,NA,Mardracus Wade,2016,2017,NA,6-2,175,"June 1, 1991",No
3060,NA,Marshall Henderson,2016,2016,G,6-2,175,"September 19, 1990",No
3061,NA,Matt Carlino,2016,2016,NA,6-2,175,"May 3, 1992",No
3062,NA,Maxie Esho,2016,2016,NA,6-9,225,"February 28, 1991",No
3063,NA,Melvin Ejim,2016,2016,F,6-7,220,"March 4, 1991",No
3064,NA,Michael Stockton,2016,2016,G,6-1,170,"May 7, 1989",No
3065,NA,Michale Kyser,2016,2020,F,6-9,210,"November 26, 1991",No
3066,NA,Mike Anderson,2016,2017,NA,6-4,205,"May 22, 1991",No
3067,NA,Mike Cobbins,2016,2020,F,6-8,229,"August 9, 1992",No
3068,5318,Montrezl Harrell,2016,2016,F-C,6-8,240,"January 26, 1994",No
3069,NA,Mychal Ammons,2016,2016,NA,NA,NA,"January 2, 1992",No
3070,NA,Nick Minnerath,2016,2016,F,6-9,215,"August 11, 1988",No
3071,NA,Nnanna Egwu,2016,2018,C,6-11,250,"October 22, 1992",No
3072,5355,Norman Powell,2016,2016,G,6-4,215,"May 25, 1993",No
3073,NA,Patrick Miller,2016,2017,G,6-1,190,"May 22, 1992",No
3074,5387,Quinn Cook,2016,2022,G,6-2,180,"March 23, 1993",No
3075,5326,R.J. Hunter,2016,2024,G,6-5,185,"October 24, 1993",Yes
3076,5308,Rakeem Christmas,2016,2017,F,6-9,239,"December 1, 1991",No
3077,NA,Ralston Turner,2016,2017,NA,NA,NA,"September 22, 1991",No
3078,5366,Rashad Vaughn,2016,2023,G,6-6,202,"August 16, 1996",No
3079,NA,Robert Upshaw,2016,2016,C,7-0,250,"January 5, 1994",No
3080,4667,Rodney Carney,2016,2016,G,6-7,205,"April 15, 1984",No
3081,4663,Ronnie Brewer,2016,2016,F,6-7,227,"March 20, 1985",No
3082,NA,Ryan Boatright,2016,2019,G,5-11,170,"December 27, 1992",No
3083,4589,Ryan Gomes,2016,2016,F,6-7,250,"September 1, 1982",No
3084,NA,Rysheed Jordan,2016,2016,G,6-4,185,"June 10, 1994",No
3085,5340,Salah Mejri,2016,2016,C,7-2,245,"June 15, 1986",No
3086,5313,Sam Dekker,2016,2016,F,6-9,230,"May 6, 1994",No
3087,NA,Satnam Singh,2016,2017,C,7-2,290,"December 10, 1995",No
3088,NA,Shannon Scott,2016,2021,G,6-1,185,"December 21, 1992",No
3089,NA,Sir'Dominic Pointer,2016,2021,G,6-6,192,"May 6, 1992",No
3090,NA,Stephan Hicks,2016,2024,G,6-6,200,"April 2, 1992",Yes
3091,NA,Steven Pledger,2016,2016,NA,NA,NA,"September 29, 1990",No
3092,NA,Terran Petteway,2016,2016,G,6-6,209,"October 8, 1992",No
3093,NA,Terrence Drisdom,2016,2019,NA,6-5,175,"July 30, 1992",No
3094,NA,Terrence Oblesby,2016,2016,G,6-2,190,"March 12, 1988",No
3095,5358,Terry Rozier,2016,2016,G,6-2,190,"March 17, 1994",No
3096,NA,Terry Whisnant,2016,2017,G,6-3,185,"November 5, 1992",No
3097,NA,Thomas Bropleh,2016,2016,G,6-5,200,"August 17, 1991",No
3098,5352,Tibor Pleiss,2016,2016,C,7-1,242,"November 2, 1989",No
3099,NA,Tomislav Zubcic,2016,2016,NA,6-10,230,"January 17, 1990",No
3100,NA,Traevon Jackson,2016,2016,NA,NA,NA,"December 11, 1992",No
3101,NA,Travis Releford,2016,2016,G,6-6,205,"February 22, 1990",No
3102,NA,Travis Trice III,2016,2019,G,6-2,177,"January 22, 1993",No
3103,5402,Treveon Graham,2016,2024,G,6-5,219,"October 28, 1993",Yes
3104,NA,Trevin Parks,2016,2016,NA,NA,NA,"May 26, 1991",No
3105,NA,Troy Huff,2016,2016,G,6-5,174,"February 5, 1992",No
3106,NA,Tu Holloway,2016,2016,G,6-0,190,"August 21, 1989",No
3107,NA,Ty Greene,2016,2016,G,6-3,185,"June 6, 1992",No
3108,NA,Tyler Harvey,2016,2019,G,6-4,185,"July 17, 1993",No
3109,NA,Tyrone Johnson,2016,2016,G,6-3,195,"July 28, 1992",No
3110,5330,Tyus Jones,2016,2016,G,6-1,195,"May 10, 1996",No
3111,NA,Verdell Jones,2016,2016,G,6-5,185,"June 25, 1989",No
3112,5507,Vincent Hunter,2016,2018,F,6-8,208,"August 5, 1994",No
3113,5525,Walter Lemon Jr.,2016,2022,G,6-3,180,"July 26, 1992",No
3114,NA,Walter Pitchford,2016,2016,F,6-10,230,"April 24, 1992",No
3115,NA,Will Cummings,2016,2016,G,6-2,185,"October 7, 1992",No
3116,NA,Xavier Ford,2016,2016,F,6-7,210,"January 20, 1993",No
3117,NA,Youssou Ndoye,2016,2016,C,7-0,250,"July 15, 1991",No
3118,5403,A.J. Hammons,2017,2018,C,7-0,250,"August 27, 1992",No
3119,5319,Aaron Harrison,2017,2018,G,6-6,210,"October 28, 1994",No
3120,NA,Aaron Thomas,2017,2017,NA,NA,NA,"December 3, 1991",No
3121,5542,Abdel Nader,2017,2019,F,6-5,225,"September 25, 1993",No
3122,NA,Adam Woodbury,2017,2022,NA,NA,NA,"January 13, 1994",No
3123,5368,Alan Williams,2017,2019,F-C,6-8,265,"January 28, 1993",No
3124,4986,Alec Burks,2017,2017,G,6-6,214,"July 20, 1991",No
3125,5480,Alex Caruso,2017,2019,G,6-5,186,"February 28, 1994",No
3126,NA,Alex Hamilton,2017,2018,G,6-4,195,"October 5, 1993",No
3127,NA,Alex Johnson,2017,2017,NA,NA,NA,"January 18, 1988",No
3128,5437,Alex Poythress,2017,2019,F,6-7,238,"September 6, 1993",No
3129,5533,Alfonzo McKinnie,2017,2023,F,6-7,215,"September 17, 1992",No
3130,NA,Antwaine Wiggins,2017,2017,NA,NA,NA,"December 23, 1988",No
3131,NA,Arthur Edwards,2017,2018,G,6-6,210,"September 29, 1992",No
3132,NA,Asaad Woods,2017,2017,NA,NA,NA,"June 27, 1992",No
3133,NA,Beau Beech,2017,2018,G-F,6-9,215,"March 1, 1994",No
3134,5379,Ben Bentil,2017,2017,F,6-9,235,"March 29, 1995",No
3135,4518,Ben Gordon,2017,2017,G,6-3,200,"April 4, 1983",No
3136,5353,Bobby Portis,2017,2017,F,6-10,250,"February 10, 1995",No
3137,NA,Boris Dallo,2017,2017,NA,NA,NA,"March 12, 1994",No
3138,5311,Branden Dawson,2017,2017,F,6-6,225,"February 1, 1993",No
3139,NA,Brandis Raley-Ross,2017,2017,NA,NA,NA,"February 6, 1987",No
3140,NA,Brandon Triche,2017,2017,G,6-4,210,"February 21, 1991",No
3141,NA,Brannen Greene,2017,2018,F,6-7,215,"December 21, 1994",No
3142,5367,Briante Weber,2017,2019,G,6-2,165,"December 29, 1992",No
3143,5412,Brice Johnson,2017,2018,F,6-10,230,"June 27, 1994",No
3144,5397,Bryn Forbes,2017,2017,G,6-2,205,"July 23, 1993",No
3145,NA,Bryson Fonville,2017,2018,G,6-1,180,"May 26, 1994",No
3146,NA,Carl Ona-Embo,2017,2017,NA,NA,NA,"June 8, 1989",No
3147,NA,Carlos Lopez-Sosa,2017,2018,NA,NA,NA,"June 23, 1990",No
3148,5902,Cat Barber,2017,2023,G,6-1,173,"July 25, 1994",No
3149,5440,Chasson Randle,2017,2023,G,6-2,185,"February 5, 1993",No
3150,5390,Cheick Diallo,2017,2022,F,6-8,219,"September 13, 1996",No
3151,5432,Chinanu Onuaku,2017,2019,C,6-9,250,"November 1, 1996",No
3152,NA,Chris Anderson,2017,2018,F,6-6,220,"August 16, 1992",No
3153,NA,Chris Fowler,2017,2017,NA,NA,NA,NA,No
3154,NA,Chris Horton,2017,2017,NA,NA,NA,"June 29, 1994",No
3155,5338,Chris McCullough,2017,2019,F,6-11,200,"February 5, 1995",No
3156,NA,Chris Obekpa,2017,2017,C,6-10,225,"November 14, 1993",No
3157,NA,Christopher Evans,2017,2017,NA,NA,NA,"January 29, 1991",No
3158,NA,Coreontae DeBerry,2017,2017,NA,NA,NA,"September 2, 1994",No
3159,NA,D'Vauntes Smith-Rivera,2017,2017,G,6-3,214,"December 20, 1992",No
3160,5413,Damian Jones,2017,2018,C,7-0,240,"June 30, 1995",No
3161,5327,Damien Inglis,2017,2017,F,6-8,240,"May 20, 1995",No
3162,5524,Damion Lee,2017,2019,G,6-5,210,"October 21, 1992",No
3163,NA,Daniel Alexander,2017,2018,F,6-9,217,"July 18, 1991",No
3164,5499,Daniel Hamilton,2017,2021,G,6-7,195,"August 8, 1995",No
3165,NA,Daniel Stewart,2017,2017,NA,NA,NA,"January 20, 1992",No
3166,5408,Danuel House,2017,2019,F,6-6,220,"June 7, 1993",No
3167,NA,David Foster,2017,2017,NA,NA,NA,"April 6, 1988",No
3168,5430,David Nwaba,2017,2024,G,6-5,219,"January 14, 1993",Yes
3169,5380,Davis Bertans,2017,2018,F,6-10,225,"November 12, 1992",No
3170,NA,DeAndre Mathieu,2017,2017,NA,NA,NA,"December 5, 1992",No
3171,5377,DeAndre' Bembry,2017,2018,F,6-5,210,"July 4, 1994",No
3172,NA,DeAngelo Riley,2017,2017,NA,NA,NA,"August 12, 1988",No
3173,4860,DeJuan Blair,2017,2019,F-C,6-7,270,"April 22, 1989",No
3174,5426,Dejounte Murray,2017,2017,G,6-4,180,"September 19, 1996",No
3175,5410,Demetrius Jackson,2017,2020,G,6-1,200,"September 7, 1994",No
3176,NA,Dennis Clifford,2017,2020,NA,NA,NA,"February 29, 1992",No
3177,5452,Denzel Valentine,2017,2023,G,6-4,220,"November 16, 1993",No
3178,5414,Derrick Jones Jr.,2017,2018,F,6-7,195,"February 15, 1997",No
3179,NA,Deshawn Stephens,2017,2017,NA,NA,NA,NA,No
3180,NA,Devin Brooks,2017,2017,NA,NA,NA,"August 27, 1992",No
3181,NA,Devin Williams,2017,2018,F,6-9,255,"May 31, 1994",No
3182,5388,Deyonta Davis,2017,2020,C-F,6-9,237,"December 2, 1996",No
3183,5447,Diamond Stone,2017,2019,C,6-11,255,"February 10, 1997",No
3184,5154,Dionte Christmas,2017,2017,G,6-5,205,"September 15, 1986",No
3185,NA,Donnie McGrath,2017,2017,NA,NA,NA,"May 7, 1984",No
3186,NA,E. Victor Nickerson,2017,2017,NA,NA,NA,"October 27, 1992",No
3187,5362,Walter Tavares,2017,2018,C,7-2,260,"March 22, 1992",No
3188,NA,Egidijus Mockevicius,2017,2017,F,6-10,237,"September 1, 1992",No
3189,NA,Elgin Cook,2017,2017,F,6-6,206,"January 15, 1993",No
3190,NA,Eric Weary Jr.,2017,2017,NA,NA,NA,"October 9, 1993",No
3191,NA,Evrik Gary,2017,2017,NA,NA,NA,"June 11, 1991",No
3192,NA,Frank Rogers,2017,2017,NA,NA,NA,"August 14, 1993",No
3193,5453,Fred VanVleet,2017,2017,G,6-1,197,"February 25, 1994",No
3194,6022,Gabe York,2017,2024,G,6-3,185,"August 2, 1993",Yes
3195,4958,Gary Neal,2017,2017,G,6-4,210,"October 3, 1984",No
3196,5434,Gary Payton II,2017,2021,G,6-3,195,"December 1, 1992",No
3197,5429,Georges Niang,2017,2019,F,6-8,230,"June 17, 1993",No
3198,5433,Georgios Papagiannis,2017,2018,C,7-1,240,"July 3, 1997",No
3199,NA,Gerald Beverly,2017,2018,F,6-8,235,"November 18, 1993",No
3200,NA,Goodluck Okonoboh,2017,2017,NA,NA,NA,"September 30, 1994",No
3201,NA,Gracin Bakumanya,2017,2018,C,6-11,220,"July 27, 1997",No
3202,NA,Greg Mays,2017,2017,NA,NA,NA,"January 30, 1993",No
3203,5892,Greg Whittington,2017,2017,F,6-8,210,"February 7, 1993",No
3204,5579,Guerschon Yabusele,2017,2019,F,6-8,260,"December 17, 1995",No
3205,5392,Henry Ellenson,2017,2021,F,6-10,240,"January 13, 1997",No
3206,NA,Ike Nwamu,2017,2020,G,6-5,205,"June 3, 1993",No
3207,NA,Isaiah Cousins,2017,2022,G,6-4,191,"March 13, 1994",No
3208,5448,Isaiah Taylor,2017,2020,G,6-3,170,"July 11, 1994",No
3209,5460,Ivica Zubac,2017,2018,C,7-0,240,"March 18, 1997",No
3210,NA,J.J. Avila,2017,2022,F,6-8,250,"October 11, 1991",No
3211,NA,J.J. Moore,2017,2021,F,6-6,215,"May 25, 1991",No
3212,NA,J.J. Panoske,2017,2017,NA,NA,NA,"January 25, 1993",No
3213,NA,JT Terrell,2017,2017,NA,NA,NA,"November 24, 1991",No
3214,NA,Jabril Trawick,2017,2017,G,6-5,215,"June 17, 1992",No
3215,5418,Jake Layman,2017,2017,F,6-8,209,"March 7, 1994",No
3216,5436,Jakob Poeltl,2017,2017,C,7-1,245,"October 15, 1995",No
3217,NA,Jaleel Cousins,2017,2019,C,6-11,265,"December 1, 1993",No
3218,NA,Jaleel Roberts,2017,2017,C,7-0,235,"October 14, 1992",No
3219,5517,Jalen Jones,2017,2020,F,6-7,220,"May 27, 1993",No
3220,5570,Jameel Warney,2017,2019,F,6-7,259,"January 31, 1994",No
3221,5571,James Webb III,2017,2020,F,6-9,202,"August 19, 1993",No
3222,5127,Jared Sullinger,2017,2017,F,6-9,260,"March 4, 1992",No
3223,NA,Jarelle Reischel,2017,2017,NA,NA,NA,NA,No
3224,5451,Jarrod Uthoff,2017,2021,F,6-9,220,"May 19, 1993",No
3225,NA,Jaylen Bland,2017,2022,NA,NA,NA,"March 29, 1993",No
3226,NA,Jaylen Bond,2017,2017,NA,NA,NA,"April 11, 1993",No
3227,4858,Jeff Ayres,2017,2017,F,6-10,240,"April 29, 1987",No
3228,NA,Jeff Ledbetter,2017,2020,G,6-3,195,"June 15, 1988",No
3229,NA,Jeff Newberry,2017,2017,NA,NA,NA,"September 22, 1992",No
3230,5317,Jerian Grant,2017,2020,G,6-4,205,"October 9, 1992",No
3231,NA,Joe Thomasson,2017,2017,NA,NA,NA,NA,No
3232,5381,Joel Bolomboy,2017,2018,F,6-9,231,"January 28, 1994",No
3233,NA,Joey Miller,2017,2017,NA,NA,NA,"December 28, 1992",No
3234,4621,Johan Petro,2017,2017,C,7-0,247,"January 27, 1986",No
3235,NA,John Jordan,2017,2017,G,5-10,180,"October 7, 1992",No
3236,NA,John Petrucelli,2017,2019,G,6-4,190,"October 27, 1992",No
3237,5277,Johnny O'Bryant III,2017,2017,F-C,6-9,257,"June 1, 1993",No
3238,NA,Jon Octeus,2017,2019,G,6-4,170,"October 23, 1991",No
3239,NA,Jonathan Holmes,2017,2018,F,6-9,242,"December 9, 1992",No
3240,5645,Jordan Loyd,2017,2019,G,6-4,210,"July 27, 1993",No
3241,5498,Josh Gray,2017,2022,G,6-1,170,"September 9, 1993",No
3242,NA,Josh Hagins,2017,2024,G,6-1,180,"March 17, 1994",Yes
3243,5405,Juan Hernangomez,2017,2017,F,6-9,214,"September 28, 1995",No
3244,NA,Julian Jacobs,2017,2018,G,6-4,180,"November 23, 1994",No
3245,NA,Julien Lewis,2017,2019,G,6-3,190,"June 9, 1992",No
3246,NA,Kadeem Jack,2017,2023,F,6-9,235,"October 27, 1992",No
3247,NA,Kaleb Tarczewski,2017,2017,C,7-0,250,"February 26, 1993",No
3248,5394,Kay Felder,2017,2019,G,5-9,176,"March 29, 1995",No
3249,NA,Keith Hornsby,2017,2019,G,6-4,210,"January 30, 1992",No
3250,NA,Keith Steffeck,2017,2018,F,6-9,190,"May 31, 1989",No
3251,NA,Kellen Dunham,2017,2020,G,6-4,205,"June 18, 1993",No
3252,5486,Kyle Collinsworth,2017,2020,G,6-6,210,"October 3, 1991",No
3253,5457,Kyle Wiltjer,2017,2017,F,6-10,240,"October 20, 1992",No
3254,NA,LaDontae Henton,2017,2018,F,6-6,215,"January 6, 1992",No
3255,5350,Lamar Patterson,2017,2017,G-F,6-5,212,"August 12, 1991",No
3256,NA,Lasan Kromah,2017,2017,NA,NA,NA,"June 24, 1991",No
3257,NA,Le'Bryan Nash,2017,2017,F,6-7,235,"June 30, 1992",No
3258,NA,Livio Jean-Charles,2017,2018,F,6-9,230,"November 8, 1993",No
3259,NA,Lorrenzo Wade,2017,2017,NA,NA,NA,"November 23, 1985",No
3260,5441,Malachi Richardson,2017,2021,G,6-6,205,"January 5, 1996",No
3261,NA,Malcolm Miller,2017,2017,NA,NA,NA,"September 4, 1991",No
3262,5376,Malik Beasley,2017,2017,G,6-4,187,"November 26, 1996",No
3263,5400,Marcus Georges-Hunt,2017,2022,G,6-5,216,"March 28, 1994",No
3264,5547,Marcus Paige,2017,2018,G,6-0,164,"September 11, 1993",No
3265,NA,Marcus Posley,2017,2019,NA,NA,NA,"April 14, 1994",No
3266,NA,Mark Simmons,2017,2017,NA,NA,NA,NA,No
3267,NA,Markus Kennedy,2017,2017,NA,NA,NA,"August 3, 1991",No
3268,5435,Marshall Plumlee,2017,2018,C,7-0,214,"July 14, 1992",No
3269,5488,Matt Costello,2017,2018,F,6-9,245,"August 5, 1993",No
3270,NA,Matt Gatens,2017,2017,NA,NA,NA,"June 13, 1989",No
3271,NA,Maurice Bolden,2017,2017,NA,NA,NA,"August 18, 1989",No
3272,5428,Maurice Ndour,2017,2017,F,6-9,200,"June 18, 1992",No
3273,NA,Max Hooper,2017,2018,NA,NA,NA,"February 5, 1995",No
3274,NA,Michael Bryson,2017,2020,G,6-4,200,"September 30, 1994",No
3275,5399,Michael Gbinije,2017,2022,G,6-7,200,"June 5, 1992",No
3276,NA,Michael Lyons,2017,2017,NA,NA,NA,"June 15, 1990",No
3277,5449,Mike Tobey,2017,2017,C,7-0,260,"October 10, 1994",No
3278,NA,Mikh McKinney,2017,2017,NA,NA,NA,"January 26, 1992",No
3279,5504,Myke Henry,2017,2020,F,6-5,238,"December 23, 1992",No
3280,4627,Nate Robinson,2017,2017,G,5-9,180,"May 31, 1984",No
3281,NA,Negus Webster-Chan,2017,2018,G,6-7,205,"January 7, 1993",No
3282,NA,Nick Zeisloft,2017,2020,G,6-4,210,"December 18, 1992",No
3283,5384,Nicolas Brussino,2017,2018,G-F,6-7,195,"March 2, 1993",No
3284,NA,Nikola Jovanovic,2017,2017,F,6-11,235,"January 6, 1994",No
3285,5454,Okaro White,2017,2019,F,6-8,205,"August 13, 1992",No
3286,5904,Paris Bass,2017,2022,F,6-8,200,"August 29, 1995",No
3287,5446,Pascal Siakam,2017,2017,F,6-9,230,"April 2, 1994",No
3288,5398,Patricio Garino,2017,2017,G-F,6-6,210,"May 17, 1993",No
3289,5424,Patrick McCaw,2017,2024,G,6-7,181,"October 25, 1995",Yes
3290,NA,Patrick Simon,2017,2017,NA,NA,NA,"August 25, 1992",No
3291,NA,Paul Graham,2017,2017,NA,NA,NA,"December 2, 1985",No
3292,NA,Paul Jesperson,2017,2017,NA,NA,NA,"December 2, 1992",No
3293,5459,Paul Zipser,2017,2018,G-F,6-8,215,"February 18, 1994",No
3294,NA,Pe'Shon Howard,2017,2022,NA,6-3,185,"December 10, 1990",No
3295,NA,Pendarvis Williams,2017,2017,NA,NA,NA,"November 13, 1991",No
3296,NA,Perry Ellis,2017,2017,F,6-8,225,"September 14, 1993",No
3297,NA,Prince Ibeh,2017,2018,C,6-10,245,"June 3, 1994",No
3298,NA,Prince Williams,2017,2019,G,6-5,200,"August 22, 1992",No
3299,NA,Quincy Ford,2017,2017,F,6-8,225,"January 20, 1993",No
3300,NA,Quinton Chievous,2017,2020,NA,6-6,225,"December 31, 1992",No
3301,NA,Ramon Galloway,2017,2017,G,6-3,190,"February 10, 1991",No
3302,NA,Rasheed Sulaimon,2017,2017,G,6-4,190,"March 9, 1994",No
3303,5346,Raul Neto,2017,2017,G,6-1,180,"May 19, 1992",No
3304,NA,Reggis Onwukamuche,2017,2020,C,6-10,225,"March 18, 1992",No
3305,5323,Richaun Holmes,2017,2017,F-C,6-10,235,"October 15, 1993",No
3306,NA,Roberto Nelson,2017,2017,NA,NA,NA,"March 6, 1991",No
3307,NA,Rodney Cooper,2017,2017,NA,NA,NA,"March 20, 1993",No
3308,5374,Ron Baker,2017,2018,G,6-4,220,"March 30, 1993",No
3309,NA,Roosevelt Jones,2017,2018,NA,NA,NA,"January 25, 1993",No
3310,5466,Ryan Arcidiacono,2017,2024,G,6-3,195,"March 26, 1994",Yes
3311,NA,Scott Wood,2017,2017,F,6-6,175,"June 21, 1990",No
3312,5500,Shaquille Harrison,2017,2024,G,6-4,195,"October 6, 1993",Yes
3313,NA,Shaquille Thomas,2017,2018,F,6-7,180,"March 25, 1992",No
3314,5420,Shawn Long,2017,2018,C-F,6-9,255,"January 29, 1993",No
3315,NA,Shevon Thompson,2017,2022,NA,NA,NA,"June 10, 1993",No
3316,NA,Shonn Miller,2017,2019,NA,NA,NA,"August 26, 1993",No
3317,5416,Skal Labissiere,2017,2024,F,6-10,235,"March 18, 1996",Yes
3318,5328,Stanley Johnson,2017,2024,F,6-6,242,"May 29, 1996",Yes
3319,NA,Stedmon Lemon,2017,2018,NA,NA,NA,"December 31, 1992",No
3320,NA,Stefan Jankovic,2017,2020,F,6-11,234,"August 4, 1993",No
3321,NA,Stephen Croone,2017,2017,NA,NA,NA,NA,No
